"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1978","1978",0.78077,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1979","1979",0.83044,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1980","1980",0.8661,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1981","1981",0.86904,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1982","1982",0.86351,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1983","1983",0.89908,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1984","1984",0.85678,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1985","1985",0.82261,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1986","1986",0.86021,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1987","1987",0.86989,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1988","1988",0.88877,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1989","1989",0.88723,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1990","1990",0.94643,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1991","1991",0.99029,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1993","1993",1.05297,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1994","1994",1.03659,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1995","1995",1.00754,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1996","1996",1.00144,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1998","1998",0.99427,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","1999","1999",1.09095,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2000","2000",1.06588,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2001","2001",1.14626,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2002","2002",1.2874,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2003","2003",1.4961,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2004","2004",1.52165,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2005","2005",1.35096,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2006","2006",1.31944,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2007","2007",1.19299,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2008","2008",1.16827,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2009","2009",1.26751,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2010","2010",1.24664,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2011","2011",1.29197,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2012","2012",1.32418,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2013","2013",1.31789,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2014","2014",1.33241,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2015","2015",1.33954,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2016","2016",1.32739,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",1.35838,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","1998","1998",0.72967,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","1999","1999",0.72851,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2000","2000",0.72285,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2001","2001",0.70115,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2002","2002",0.70568,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2003","2003",0.70814,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2004","2004",0.68858,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2005","2005",0.66791,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2006","2006",0.66101,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2007","2007",0.65685,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2008","2008",0.65785,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2010","2010",0.72757,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2011","2011",0.72084,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2012","2012",0.7236,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2013","2013",0.72047,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2014","2014",0.70004,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2016","2016",0.66391,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","JPN","Japan","2017","2017",0.66121,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1979","1979",0.75724,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1980","1980",0.72642,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1981","1981",0.71945,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1983","1983",0.98247,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1984","1984",1.47361,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1985","1985",2.02683,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1987","1987",3.36891,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1988","1988",3.60422,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1989","1989",3.63679,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1990","1990",4.12728,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1992","1992",6.33421,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","1994","1994",12.26421,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","2010","2010",0.39535,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","2012","2012",1.58309,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","2013","2013",1.59532,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ZWE","Zimbabwe","2014","2014",1.64915,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SYC","Seychelles","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SYC","Seychelles","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SYC","Seychelles","2014","2014",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SYC","Seychelles","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1971","1971",1.17386,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1972","1972",1.08623,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1973","1973",1.15052,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1974","1974",1.23282,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1975","1975",1.15069,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1976","1976",1.13272,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1977","1977",1.01174,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1978","1978",0.94512,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1980","1980",0.73869,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1981","1981",0.72305,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1982","1982",0.70401,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1983","1983",0.83471,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1984","1984",0.80672,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1985","1985",0.80451,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1990","1990",0.66815,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1992","1992",0.67465,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","1996","1996",0.58034,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2001","2001",0.91065,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2002","2002",0.93502,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2003","2003",1.0019,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2004","2004",1.04729,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2005","2005",0.95539,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",0.85332,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2007","2007",0.74181,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2008","2008",0.69768,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2009","2009",0.71514,,
